height,weight,label
194,136,fat
176,69,normal
200,63,thin
154,112,fat
150,128,fat
168,143,fat
156,75,fat
171,66,normal
196,63,thin
161,152,fat
171,81,fat
190,35,thin
152,68,fat
174,99,fat
199,91,normal
186,78,normal
152,193,fat
160,192,fat
169,182,fat
176,145,fat
186,46,thin
165,200,fat
173,62,normal
195,138,fat
157,100,fat
178,126,fat
153,199,fat
151,192,fat
181,198,fat
182,45,thin
165,194,fat
165,145,fat
186,165,fat
188,63,thin
166,154,fat
173,180,fat
151,72,fat
193,39,thin
155,77,fat
196,184,fat
199,145,fat
180,50,thin
155,58,normal
181,103,fat
179,45,thin
183,170,fat
180,89,fat
174,174,fat
171,92,fat
185,64,normal
165,133,fat
198,183,fat
187,191,fat
177,129,fat
196,98,fat
164,80,fat
166,122,fat
183,149,fat
151,174,fat
154,62,fat
166,95,fat
191,114,fat
159,49,normal
195,123,fat
163,53,normal
155,136,fat
185,40,thin
190,90,normal
168,40,thin
150,147,fat
192,41,thin
177,152,fat
188,105,fat
172,199,fat
199,146,fat
196,85,normal
182,181,fat
168,151,fat
174,45,thin
159,59,normal
161,36,thin
157,79,fat
165,69,fat
152,71,fat
195,73,normal
171,90,fat
186,113,fat
194,83,normal
161,37,thin
182,57,thin
195,189,fat
166,58,normal
153,107,fat
154,166,fat
177,143,fat
183,187,fat
166,81,fat
166,40,thin
182,146,fat
167,69,normal
167,77,fat
150,51,normal
197,93,normal
159,183,fat
200,127,fat
159,111,fat
176,189,fat
155,83,fat
157,107,fat
177,195,fat
172,166,fat
162,55,normal
156,78,fat
199,155,fat
168,44,thin
153,90,fat
185,87,fat
196,51,thin
186,157,fat
157,97,fat
164,142,fat
178,167,fat
176,163,fat
183,169,fat
178,83,fat
155,39,thin
156,148,fat
163,139,fat
156,130,fat
177,75,normal
186,170,fat
179,169,fat
157,151,fat
158,145,fat
155,98,fat
150,38,thin
153,177,fat
166,134,fat
168,196,fat
177,75,normal
152,143,fat
198,195,fat
173,139,fat
163,96,fat
194,62,thin
194,94,normal
157,57,normal
169,51,thin
200,90,normal
162,90,fat
195,185,fat
165,141,fat
199,152,fat
184,87,fat
178,85,fat
169,66,normal
197,160,fat
150,49,normal
176,163,fat
174,46,thin
158,120,fat
159,101,fat
196,140,fat
186,117,fat
156,78,fat
163,181,fat
173,127,fat
184,164,fat
152,91,fat
194,98,fat
186,159,fat
175,95,fat
185,121,fat
196,131,fat
176,165,fat
179,134,fat
169,180,fat
168,36,thin
169,146,fat
189,132,fat
199,55,thin
197,102,fat
193,153,fat
169,103,fat
166,81,fat
171,170,fat
184,132,fat
186,154,fat
154,62,fat
154,191,fat
174,152,fat
185,115,fat
196,193,fat
183,136,fat
165,79,fat
165,90,fat
178,119,fat
166,105,fat
160,180,fat
159,167,fat
162,109,fat
197,110,fat
198,160,fat
170,164,fat
174,38,thin
196,154,fat
177,191,fat
180,59,thin
178,60,normal
180,136,fat
178,194,fat
176,185,fat
177,50,thin
194,118,fat
192,190,fat
182,176,fat
183,46,thin
197,63,thin
152,117,fat
194,111,fat
154,132,fat
151,176,fat
174,42,thin
151,157,fat
183,172,fat
180,194,fat
182,42,thin
186,83,normal
166,108,fat
178,115,fat
179,104,fat
183,152,fat
178,64,normal
159,90,fat
160,135,fat
183,179,fat
152,134,fat
160,167,fat
158,139,fat
182,128,fat
172,59,normal
191,193,fat
179,188,fat
177,51,thin
197,179,fat
158,118,fat
194,97,fat
151,115,fat
178,82,fat
188,106,fat
196,140,fat
168,59,normal
188,190,fat
164,63,normal
193,80,normal
155,86,fat
160,180,fat
195,82,normal
176,59,normal
200,80,normal
200,74,normal
158,185,fat
170,65,normal
192,189,fat
194,63,thin
151,173,fat
200,86,normal
156,63,fat
193,102,fat
199,140,fat
181,153,fat
200,108,fat
163,37,thin
177,92,fat
174,55,thin
163,71,fat
155,110,fat
188,52,thin
186,52,thin
189,75,normal
165,63,normal
173,106,fat
181,73,normal
177,132,fat
175,186,fat
175,159,fat
178,44,thin
158,56,normal
173,145,fat
187,146,fat
162,50,normal
167,158,fat
169,184,fat
158,166,fat
154,155,fat
153,43,thin
161,126,fat
183,145,fat
185,192,fat
184,163,fat
180,124,fat
181,194,fat
172,88,fat
186,119,fat
188,142,fat
194,91,normal
172,166,fat
178,37,thin
167,119,fat
195,122,fat
175,164,fat
163,186,fat
159,68,fat
197,81,normal
154,81,fat
185,79,normal
163,141,fat
154,102,fat
178,121,fat
199,81,normal
175,181,fat
150,136,fat
152,169,fat
170,182,fat
185,80,normal
160,109,fat
199,141,fat
170,89,fat
157,128,fat
189,116,fat
175,96,fat
197,174,fat
164,86,fat
194,122,fat
172,189,fat
187,155,fat
190,137,fat
179,94,fat
192,199,fat
199,37,thin
191,42,thin
169,93,fat
182,128,fat
198,40,thin
152,158,fat
168,125,fat
181,136,fat
195,106,fat
157,79,fat
176,143,fat
193,108,fat
161,119,fat
185,97,fat
184,169,fat
167,73,fat
176,166,fat
153,59,fat
168,138,fat
195,41,thin
200,188,fat
165,54,normal
153,199,fat
193,71,normal
192,158,fat
199,175,fat
154,124,fat
158,60,normal
159,115,fat
167,126,fat
164,61,normal
176,66,normal
182,73,normal
174,197,fat
197,158,fat
163,171,fat
178,70,normal
186,53,thin
171,135,fat
195,162,fat
162,99,fat
168,149,fat
172,155,fat
194,105,fat
154,136,fat
162,76,fat
170,100,fat
196,195,fat
184,129,fat
195,46,thin
153,35,thin
162,106,fat
170,132,fat
169,93,fat
163,42,thin
157,113,fat
163,139,fat
151,187,fat
159,41,thin
197,98,fat
162,96,fat
175,198,fat
187,161,fat
166,72,fat
150,66,fat
164,80,fat
186,145,fat
174,153,fat
151,83,fat
186,138,fat
176,175,fat
185,117,fat
187,89,fat
164,40,thin
176,97,fat
156,122,fat
163,45,thin
185,172,fat
176,154,fat
189,47,thin
166,119,fat
176,163,fat
150,160,fat
167,187,fat
197,76,normal
176,85,fat
159,153,fat
172,165,fat
173,37,thin
163,66,normal
191,140,fat
187,45,thin
187,126,fat
183,91,fat
166,195,fat
196,57,thin
192,37,thin
183,43,thin
155,134,fat
184,70,normal
193,164,fat
154,142,fat
190,157,fat
167,190,fat
196,196,fat
160,198,fat
199,152,fat
170,182,fat
163,184,fat
184,153,fat
183,112,fat
172,89,fat
191,96,fat
186,45,thin
173,165,fat
175,38,thin
173,48,thin
175,126,fat
187,69,normal
169,143,fat
176,87,fat
182,86,fat
168,129,fat
167,171,fat
163,115,fat
161,136,fat
187,162,fat
165,187,fat
159,50,normal
175,193,fat
191,189,fat
176,136,fat
157,105,fat
160,113,fat
195,181,fat
190,56,thin
178,38,thin
184,111,fat
188,152,fat
177,105,fat
193,51,thin
171,190,fat
198,133,fat
163,101,fat
167,134,fat
153,171,fat
182,123,fat
163,185,fat
191,120,fat
165,128,fat
184,64,normal
189,119,fat
185,167,fat
152,156,fat
152,124,fat
169,101,fat
163,130,fat
197,82,normal
159,152,fat
174,39,thin
187,95,fat
175,41,thin
193,43,thin
176,198,fat
179,42,thin
183,139,fat
187,82,normal
192,77,normal
199,46,thin
169,195,fat
167,111,fat
173,42,thin
191,99,fat
197,182,fat
180,68,normal
169,139,fat
187,36,thin
200,53,thin
170,195,fat
161,192,fat
174,166,fat
184,65,normal
163,93,fat
181,139,fat
187,163,fat
179,129,fat
162,61,normal
179,121,fat
176,48,thin
191,116,fat
185,87,fat
173,136,fat
191,73,normal
173,83,fat
191,42,thin
195,198,fat
193,153,fat
193,81,normal
156,129,fat
175,107,fat
173,165,fat
162,94,fat
161,81,fat
192,141,fat
151,139,fat
178,113,fat
187,78,normal
193,60,thin
193,173,fat
182,68,normal
150,77,fat
193,139,fat
178,114,fat
154,147,fat
198,192,fat
186,135,fat
179,171,fat
181,155,fat
199,173,fat
197,115,fat
185,103,fat
159,49,normal
172,140,fat
160,68,fat
165,88,fat
188,181,fat
158,96,fat
194,172,fat
160,106,fat
177,145,fat
199,200,fat
160,116,fat
150,180,fat
178,169,fat
162,35,thin
164,102,fat
188,197,fat
158,184,fat
171,151,fat
168,56,normal
174,121,fat
193,97,fat
165,174,fat
160,78,fat
184,63,normal
185,59,thin
176,63,normal
151,193,fat
197,132,fat
174,103,fat
192,156,fat
185,145,fat
172,41,thin
155,68,fat
194,100,fat
156,104,fat
173,116,fat
155,117,fat
153,41,thin
186,61,thin
190,189,fat
200,186,fat
171,47,thin
166,125,fat
164,97,fat
175,90,fat
188,61,thin
184,98,fat
187,182,fat
156,150,fat
189,99,fat
196,186,fat
199,44,thin
172,197,fat
160,197,fat
154,77,fat
187,114,fat
193,156,fat
163,64,normal
170,135,fat
179,157,fat
189,141,fat
198,47,thin
188,175,fat
198,157,fat
180,156,fat
185,76,normal
172,37,thin
154,89,fat
193,200,fat
173,128,fat
155,36,thin
178,160,fat
169,109,fat
197,50,thin
198,185,fat
153,50,normal
163,130,fat
173,111,fat
193,129,fat
154,159,fat
175,198,fat
161,137,fat
158,136,fat
177,46,thin
153,159,fat
175,76,normal
200,150,fat
170,135,fat
193,41,thin
197,90,normal
171,126,fat
196,104,fat
169,90,fat
193,115,fat
159,47,normal
171,86,fat
174,73,normal
184,183,fat
169,122,fat
188,92,fat
187,131,fat
156,96,fat
178,144,fat
192,142,fat
161,192,fat
198,168,fat
176,118,fat
195,181,fat
156,74,fat
166,108,fat
188,85,normal
161,110,fat
158,45,thin
197,59,thin
193,100,fat
192,152,fat
172,90,fat
168,46,thin
153,59,fat
154,109,fat
163,110,fat
182,58,thin
180,42,thin
200,122,fat
174,133,fat
182,114,fat
176,199,fat
187,139,fat
184,128,fat
191,122,fat
185,61,thin
156,84,fat
158,149,fat
159,71,fat
173,119,fat
182,88,fat
176,41,thin
183,56,thin
191,138,fat
198,37,thin
160,158,fat
178,93,fat
187,193,fat
183,155,fat
160,172,fat
158,169,fat
193,86,normal
162,157,fat
161,137,fat
158,151,fat
174,63,normal
191,110,fat
166,191,fat
155,193,fat
183,151,fat
200,172,fat
193,163,fat
183,158,fat
176,142,fat
154,142,fat
200,178,fat
154,51,normal
155,112,fat
160,62,normal
190,184,fat
172,118,fat
176,64,normal
191,51,thin
188,114,fat
151,174,fat
168,125,fat
173,54,thin
180,56,thin
157,145,fat
161,98,fat
154,78,fat
199,159,fat
187,197,fat
165,199,fat
181,163,fat
161,74,fat
169,58,normal
160,127,fat
155,179,fat
162,139,fat
179,179,fat
162,125,fat
181,114,fat
184,93,fat
169,191,fat
165,200,fat
188,118,fat
180,101,fat
188,52,thin
199,42,thin
184,155,fat
193,128,fat
189,130,fat
174,64,normal
174,149,fat
176,107,fat
170,180,fat
194,57,thin
173,138,fat
180,46,thin
177,73,normal
195,116,fat
194,40,thin
170,52,thin
170,134,fat
156,98,fat
191,37,thin
194,41,thin
152,92,fat
158,64,fat
179,48,thin
190,174,fat
159,133,fat
175,55,thin
162,115,fat
183,92,fat
193,93,normal
162,156,fat
179,158,fat
175,174,fat
181,187,fat
166,57,normal
194,65,thin
169,200,fat
190,98,fat
184,175,fat
174,156,fat
179,129,fat
152,63,fat
177,61,normal
157,87,fat
156,85,fat
180,137,fat
198,97,normal
157,56,normal
169,140,fat
166,80,fat
195,170,fat
154,121,fat
171,152,fat
162,188,fat
189,173,fat
185,116,fat
191,93,fat
175,55,thin
157,106,fat
162,157,fat
157,159,fat
164,133,fat
193,158,fat
158,147,fat
168,99,fat
173,187,fat
179,189,fat
175,95,fat
152,101,fat
155,108,fat
194,137,fat
177,37,thin
191,164,fat
160,96,fat
198,47,thin
182,94,fat
157,77,fat
161,178,fat
191,52,thin
164,135,fat
163,178,fat
193,121,fat
181,171,fat
196,126,fat
157,49,normal
164,81,fat
186,68,normal
176,120,fat
179,116,fat
162,149,fat
169,158,fat
150,103,fat
168,164,fat
189,70,normal
161,159,fat
158,61,normal
154,156,fat
197,68,thin
156,129,fat
161,90,fat
183,151,fat
196,50,thin
168,106,fat
187,112,fat
197,35,thin
192,161,fat
183,198,fat
181,140,fat
151,47,normal
172,95,fat
171,139,fat
200,162,fat
189,88,normal
172,82,fat
171,98,fat
188,86,normal
156,75,fat
178,195,fat
190,153,fat
171,170,fat
182,67,normal
157,111,fat
171,107,fat
158,152,fat
185,170,fat
181,54,thin
185,68,normal
183,179,fat
196,83,normal
181,162,fat
183,150,fat
189,194,fat
185,69,normal
171,153,fat
181,140,fat
152,38,thin
181,187,fat
153,117,fat
196,111,fat
150,105,fat
171,134,fat
196,117,fat
157,97,fat
152,95,fat
188,38,thin
162,153,fat
190,185,fat
200,66,thin
161,40,thin
158,112,fat
159,49,normal
176,117,fat
188,197,fat
153,170,fat
195,78,normal
164,121,fat
193,50,thin
199,83,normal
153,99,fat
198,95,normal
154,173,fat
182,137,fat
180,69,normal
173,90,fat
195,126,fat
183,39,thin
199,182,fat
200,198,fat
198,46,thin
180,58,thin
151,160,fat
185,141,fat
170,126,fat
180,64,normal
193,184,fat
155,47,normal
159,191,fat
191,144,fat
153,181,fat
150,162,fat
189,183,fat
186,92,fat
153,136,fat
169,50,thin
196,67,thin
195,112,fat
196,81,normal
152,128,fat
150,44,normal
185,36,thin
156,97,fat
151,173,fat
193,167,fat
187,173,fat
159,78,fat
170,35,thin
181,195,fat
171,114,fat
150,43,normal
169,50,thin
194,78,normal
170,168,fat
160,105,fat
150,124,fat
193,156,fat
190,165,fat
163,119,fat
161,177,fat
183,130,fat
195,104,fat
164,133,fat
157,66,fat
167,153,fat
158,163,fat
166,65,normal
160,55,normal
151,186,fat
171,88,fat
179,106,fat
187,66,normal
164,162,fat
173,35,thin
177,37,thin
154,91,fat
193,156,fat
173,190,fat
177,120,fat
158,78,fat
194,100,fat
166,139,fat
170,103,fat
156,62,fat
169,158,fat
183,112,fat
188,106,fat
198,193,fat
187,130,fat
156,64,fat
196,168,fat
187,55,thin
186,191,fat
199,177,fat
177,123,fat
168,66,normal
161,98,fat
177,77,normal
151,186,fat
179,114,fat
177,199,fat
183,171,fat
164,123,fat
175,100,fat
163,139,fat
192,112,fat
173,64,normal
174,147,fat
165,109,fat
173,87,fat
160,66,fat
189,130,fat
176,74,normal
163,90,fat
153,143,fat
163,99,fat
195,157,fat
194,164,fat
188,165,fat
179,198,fat
161,155,fat
171,190,fat
162,58,normal
162,47,thin
173,92,fat
152,89,fat
171,189,fat
199,47,thin
193,81,normal
169,88,fat
154,146,fat
186,190,fat
172,125,fat
177,46,thin
197,67,thin
185,45,thin
168,103,fat
182,154,fat
158,116,fat
166,141,fat
198,130,fat
165,196,fat
179,106,fat
172,153,fat
184,198,fat
199,118,fat
170,105,fat
177,189,fat
158,181,fat
184,129,fat
155,103,fat
174,194,fat
180,141,fat
163,115,fat
155,39,thin
192,168,fat
153,64,fat
157,57,normal
173,64,normal
191,58,thin
181,47,thin
161,77,fat
170,114,fat
198,54,thin
193,112,fat
164,157,fat
199,156,fat
198,145,fat
172,146,fat
165,178,fat
198,84,normal
162,133,fat
150,62,fat
178,75,normal
186,138,fat
184,165,fat
193,144,fat
164,144,fat
174,188,fat
172,92,fat
186,53,thin
157,138,fat
192,117,fat
180,182,fat
168,141,fat
196,43,thin
179,36,thin
191,60,thin
185,172,fat
200,96,normal
163,193,fat
162,129,fat
194,123,fat
179,93,fat
196,185,fat
151,176,fat
180,59,thin
180,155,fat
198,97,normal
158,134,fat
171,54,thin
179,158,fat
172,179,fat
191,191,fat
152,120,fat
176,176,fat
179,150,fat
150,88,fat
177,191,fat
186,137,fat
190,155,fat
162,170,fat
183,72,normal
191,101,fat
152,108,fat
182,129,fat
158,85,fat
177,137,fat
174,55,thin
162,79,fat
162,119,fat
169,107,fat
197,151,fat
177,93,fat
196,104,fat
161,56,normal
164,54,normal
152,44,normal
166,198,fat
177,66,normal
172,117,fat
156,57,normal
163,74,fat
178,134,fat
159,182,fat
157,69,fat
168,122,fat
175,179,fat
179,115,fat
178,200,fat
188,46,thin
188,196,fat
169,130,fat
156,48,normal
163,115,fat
170,43,thin
179,133,fat
157,157,fat
200,168,fat
198,38,thin
166,54,normal
185,58,thin
155,122,fat
157,199,fat
183,77,normal
176,180,fat
173,196,fat
190,145,fat
199,96,normal
170,93,fat
153,143,fat
199,82,normal
162,181,fat
200,78,normal
166,44,thin
167,104,fat
152,132,fat
192,54,thin
198,38,thin
186,153,fat
176,88,fat
191,164,fat
194,182,fat
197,97,normal
152,52,normal
187,40,thin
184,137,fat
151,129,fat
175,194,fat
185,128,fat
194,64,thin
193,187,fat
151,167,fat
156,137,fat
190,124,fat
152,127,fat
156,66,fat
193,137,fat
185,176,fat
153,76,fat
185,109,fat
169,115,fat
184,134,fat
182,125,fat
198,67,thin
197,122,fat
183,192,fat
181,111,fat
189,63,thin
178,148,fat
178,46,thin
193,64,thin
169,108,fat
168,39,thin
186,134,fat
179,75,normal
195,200,fat
193,81,normal
154,178,fat
175,132,fat
197,188,fat
165,112,fat
187,164,fat
150,151,fat
185,128,fat
172,183,fat
150,92,fat
181,138,fat
178,95,fat
200,142,fat
181,45,thin
177,128,fat
170,72,normal
182,55,thin
174,199,fat
184,193,fat
166,121,fat
190,158,fat
157,94,fat
151,102,fat
156,135,fat
171,149,fat
189,112,fat
154,116,fat
193,36,thin
173,103,fat
197,193,fat
173,40,thin
198,166,fat
164,192,fat
153,146,fat
198,59,thin
198,123,fat
154,131,fat
156,142,fat
175,81,fat
155,59,normal
193,113,fat
169,73,fat
198,57,thin
182,75,normal
161,195,fat
199,124,fat
167,136,fat
159,175,fat
158,129,fat
182,47,thin
166,65,normal
198,181,fat
152,111,fat
153,54,normal
164,148,fat
198,55,thin
170,95,fat
198,147,fat
153,128,fat
150,35,thin
165,159,fat
173,56,normal
159,137,fat
167,82,fat
198,64,thin
186,61,thin
154,119,fat
169,107,fat
154,198,fat
176,115,fat
182,78,normal
156,145,fat
178,114,fat
166,75,fat
194,144,fat
151,113,fat
173,163,fat
183,37,thin
159,101,fat
166,82,fat
156,87,fat
198,83,normal
177,95,fat
155,166,fat
182,36,thin
174,117,fat
199,126,fat
164,89,fat
157,154,fat
161,107,fat
186,74,normal
151,95,fat
161,183,fat
179,155,fat
167,87,fat
200,128,fat
180,157,fat
199,145,fat
163,87,fat
196,100,fat
177,172,fat
179,78,normal
152,89,fat
179,132,fat
172,191,fat
154,153,fat
193,147,fat
184,125,fat
165,75,fat
186,196,fat
183,199,fat
182,161,fat
150,87,fat
186,98,fat
156,91,fat
198,83,normal
170,182,fat
185,99,fat
174,175,fat
164,40,thin
184,99,fat
169,193,fat
185,108,fat
181,142,fat
160,109,fat
169,151,fat
183,70,normal
163,61,normal
154,136,fat
164,51,normal
188,154,fat
160,192,fat
169,110,fat
183,197,fat
150,79,fat
164,133,fat
182,108,fat
198,66,thin
154,151,fat
186,158,fat
185,190,fat
191,69,normal
198,117,fat
172,174,fat
197,170,fat
171,113,fat
190,72,normal
163,43,thin
171,182,fat
159,139,fat
180,36,thin
167,74,fat
174,107,fat
169,78,fat
162,125,fat
188,121,fat
185,160,fat
167,63,normal
181,131,fat
177,52,thin
161,94,fat
181,63,normal
191,72,normal
174,174,fat
163,130,fat
193,186,fat
197,143,fat
169,159,fat
170,200,fat
162,166,fat
163,80,fat
196,116,fat
197,108,fat
152,51,normal
178,148,fat
195,146,fat
176,195,fat
175,45,thin
158,196,fat
172,121,fat
196,164,fat
161,68,fat
185,43,thin
177,198,fat
174,88,fat
163,144,fat
186,65,normal
176,133,fat
198,168,fat
176,89,fat
155,109,fat
196,68,thin
169,173,fat
154,111,fat
181,67,normal
197,200,fat
194,177,fat
193,114,fat
165,47,thin
159,150,fat
180,198,fat
153,146,fat
198,198,fat
182,126,fat
164,169,fat
191,73,normal
165,56,normal
177,190,fat
172,134,fat
177,142,fat
176,47,thin
175,113,fat
159,172,fat
190,130,fat
161,142,fat
157,175,fat
192,165,fat
165,113,fat
185,142,fat
167,180,fat
158,95,fat
192,82,normal
191,192,fat
155,171,fat
155,162,fat
190,133,fat
190,153,fat
165,40,thin
187,129,fat
196,83,normal
154,37,thin
198,172,fat
194,151,fat
153,40,thin
174,185,fat
168,96,fat
171,150,fat
172,164,fat
176,44,thin
161,187,fat
200,45,thin
181,100,fat
178,176,fat
152,138,fat
174,86,fat
173,160,fat
161,148,fat
178,85,fat
198,71,thin
198,45,thin
153,52,normal
165,132,fat
182,147,fat
200,116,fat
165,176,fat
184,48,thin
191,148,fat
177,44,thin
169,108,fat
200,174,fat
152,180,fat
186,84,normal
196,82,normal
200,165,fat
190,65,thin
173,89,fat
186,51,thin
200,52,thin
198,110,fat
185,50,thin
157,113,fat
197,147,fat
163,55,normal
172,41,thin
193,133,fat
177,72,normal
176,194,fat
155,55,normal
171,73,normal
196,159,fat
188,136,fat
158,190,fat
189,155,fat
185,140,fat
156,108,fat
194,168,fat
159,193,fat
173,111,fat
157,105,fat
170,93,fat
170,68,normal
188,194,fat
180,129,fat
160,188,fat
179,77,normal
182,172,fat
185,198,fat
165,63,normal
183,137,fat
171,65,normal
182,73,normal
164,138,fat
151,124,fat
179,62,normal
150,114,fat
190,90,normal
185,117,fat
185,59,thin
155,107,fat
168,126,fat
159,55,normal
180,192,fat
187,192,fat
172,191,fat
162,93,fat
162,138,fat
170,84,fat
184,88,fat
183,79,normal
168,143,fat
154,72,fat
196,166,fat
189,85,normal
174,182,fat
152,151,fat
180,60,normal
169,64,normal
180,176,fat
159,170,fat
183,173,fat
156,88,fat
186,119,fat
169,146,fat
192,136,fat
181,110,fat
170,42,thin
182,116,fat
174,190,fat
150,74,fat
157,155,fat
160,148,fat
169,131,fat
183,152,fat
184,198,fat
176,110,fat
160,74,fat
151,156,fat
168,94,fat
153,182,fat
173,158,fat
154,131,fat
177,141,fat
164,194,fat
159,146,fat
151,127,fat
190,71,normal
156,105,fat
199,184,fat
187,164,fat
166,180,fat
183,98,fat
187,146,fat
165,69,fat
170,90,fat
164,195,fat
200,69,thin
190,65,thin
157,76,fat
193,128,fat
177,95,fat
184,93,fat
186,115,fat
152,108,fat
182,165,fat
179,157,fat
199,181,fat
187,190,fat
176,41,thin
164,98,fat
190,103,fat
155,108,fat
191,165,fat
154,53,normal
160,109,fat
151,124,fat
193,133,fat
192,67,thin
154,96,fat
151,123,fat
165,116,fat
175,158,fat
162,178,fat
166,172,fat
185,101,fat
152,81,fat
199,38,thin
189,118,fat
198,179,fat
188,132,fat
178,139,fat
196,192,fat
177,123,fat
182,40,thin
175,76,normal
191,94,fat
176,178,fat
158,170,fat
160,104,fat
180,102,fat
159,139,fat
162,42,thin
183,103,fat
199,179,fat
173,173,fat
193,120,fat
152,39,thin
178,96,fat
179,47,thin
163,151,fat
156,106,fat
196,60,thin
179,171,fat
176,198,fat
168,37,thin
197,112,fat
181,141,fat
196,45,thin
155,142,fat
169,198,fat
185,80,normal
184,146,fat
174,87,fat
150,162,fat
151,104,fat
195,84,normal
195,158,fat
165,172,fat
192,190,fat
194,107,fat
174,154,fat
199,84,normal
171,198,fat
166,200,fat
166,200,fat
193,35,thin
159,140,fat
181,183,fat
185,139,fat
162,36,thin
156,113,fat
200,184,fat
196,182,fat
157,99,fat
169,146,fat
157,156,fat
187,159,fat
156,37,thin
175,64,normal
159,123,fat
166,180,fat
197,150,fat
165,120,fat
174,61,normal
169,158,fat
170,83,fat
188,94,fat
157,137,fat
197,140,fat
163,133,fat
170,122,fat
196,78,normal
180,175,fat
153,81,fat
174,44,thin
155,89,fat
190,64,thin
183,120,fat
184,195,fat
174,96,fat
187,114,fat
190,61,thin
153,36,thin
183,112,fat
160,180,fat
159,143,fat
180,160,fat
160,135,fat
160,86,fat
199,51,thin
151,187,fat
178,114,fat
157,74,fat
170,49,thin
184,55,thin
178,113,fat
190,141,fat
196,171,fat
196,41,thin
194,166,fat
187,144,fat
155,186,fat
177,59,normal
155,80,fat
177,50,thin
154,73,fat
156,106,fat
156,130,fat
156,81,fat
168,179,fat
172,178,fat
195,126,fat
194,122,fat
163,191,fat
